#Position (bp)	Coverage	Std
638970.5	0.06244424620874219	0.253433161857307
643454.5	0.06735057983942908	0.30164579780387896
647938.5	0.046610169491525424	0.2158938847941864
652422.5	0.03635147190008921	0.19066061968872652
656906.5	0.037689562890276536	0.19413799960408715
661390.5	0.11998215878679751	0.34638440898342626
665874.5	0.04482604817127565	0.21172162896425023
670358.5	0.09032114183764496	0.3005347597826996
674842.5	0.05396966993755575	0.23231373170253142
679326.5	0.07649420160570919	0.30714070848424985
683810.5	0.03479036574487065	0.19007487139298027
688294.5	0.029214986619090097	0.17092392055850492
692778.5	0.06779661016949153	0.2603778219616477
697262.5	0.07783229259589652	0.28452505145651696
701746.5	0.20004460303300625	0.5378202943786103
706230.5	0.033229259589652095	0.25736259249213544
710714.5	0.008028545941123996	0.08960215366342483
715198.5	0.0	0.0
719682.5	0.0	0.0
724166.5	0.006690454950936664	0.08179520127083656
728650.5	0.05575379125780553	0.23612240736068554
733134.5	0.05976806422836753	0.3082279356309233
737618.5	0.037689562890276536	0.19413799960408715
742102.5	0.059545049063336304	0.24401854245801957
746586.5	0.05798394290811775	0.27778273362612527
751070.5	0.029438001784121322	0.17157506166142364
755554.5	0.059322033898305086	0.24356115022372735
760038.5	0.0483942908117752	0.21998702418955352
764522.5	0.030776092774308653	0.17543116249489044
769006.5	0.02207850133809099	0.14858836205467435
773490.5	0.04928635147190009	0.2318332477720237
777974.5	0.01650312221231044	0.12846447840671926
782458.5	0.09723461195361284	0.3118246493682192
786942.5	0.10994647636039251	0.3555975232938257
791426.5	0.06913470115967886	0.27128399226696603
795910.5	0.1139607493309545	0.3375807300942317
800394.5	0.026092774308652988	0.16153257971274088
804878.5	0.10258697591436218	0.32029201662601925
809362.5	0.08117752007136485	0.2849166897030864
813846.5	0.04861730597680642	0.22049332410938527
818330.5	0.05909901873327386	0.2431028974185085
822814.5	0.040365744870651206	0.200912281532641
827298.5	0.013380909901873328	0.11567588297425409
831782.5	0.014495985727029438	0.12039927627286402
836266.5	0.026761819803746655	0.16359040254167312
840750.5	0.059991079393398754	0.24493076448947518
845234.5	0.035905441570026765	0.18948731242493985
849718.5	0.0	0.0
854202.5	0.054415700267618196	0.23327173053676734
858686.5	0.0	0.0
863170.5	0.0847457627118644	0.3223741101648045
867654.5	0.026761819803746655	0.16359040254167312
872138.5	0.08652988403211419	0.29415962338858503
876622.5	0.12622658340767173	0.36088898068274916
881106.5	0.036574487065120426	0.19124457394948602
885590.5	0.1008028545941124	0.31749465285908735
890074.5	0.07716324710080286	0.2971767241093487
894558.5	0.012265834076717217	0.11075122607320073
899042.5	0.10570918822479929	0.32512949454763296
903526.5	0.10771632471008029	0.3511799912612702
908010.5	0.08050847457627118	0.28374015326751195
912494.5	0.06779661016949153	0.2956720221668582
916978.5	0.04014272970561998	0.21119430154775584
921462.5	0.0231935771632471	0.1522943766632475
925946.5	0.011373773416592329	0.1066478945717745
930430.5	0.03746654772524532	0.1935627746371841
934914.5	0.06400535236396075	0.25299279113042084
939398.5	0.04906333630686887	0.22150245214640146
943882.5	0.09455842997323818	0.3146724221692499
948366.5	0.0	0.0
952850.5	0.049955396966993755	0.2235070400837382
957334.5	0.04973238180196253	0.2692209661879015
961818.5	0.03501338090990187	0.1871186279072767
966302.5	0.042595896520963426	0.20638773345565725
970786.5	0.06757359500446031	0.2599492162028197
975270.5	0.017395182872435324	0.13189079904388828
979754.5	0.05575379125780553	0.25605948238481485
984238.5	0.04950936663693131	0.2225070035682727
988722.5	0.07002676181980375	0.26462570135911545
993206.5	0.055976806422836756	0.24401854245801957
997690.5	0.043264942016057094	0.20800226444934944
1002174.5	0.0	0.0
1006658.5	0.17283675289919714	0.4900891069373265
1011142.5	0.10214094558429973	0.3195949711498911
1015626.5	0.018510258697591438	0.13605241158315218
1020110.5	0.043264942016057094	0.22549380840084865
1024594.5	0.10392506690454952	0.35840861465369933
1029078.5	0.0564228367528992	0.23753491691307027
1033562.5	0.04817127564674398	0.22150245214640146
1038046.5	0.06668153434433541	0.2582276792761291
1042530.5	0.01761819803746655	0.13273356032845102
1047014.5	0.03345227475468332	0.18289963027486775
1051498.5	0.030999107939339875	0.17606563531632138
1055982.5	0.0564228367528992	0.23753491691307027
1060466.5	0.06266726137377342	0.25033429923558903
1064950.5	0.09344335414808207	0.31289560151703394
1069434.5	0.10347903657448707	0.36088898068274916
1073918.5	0.038804638715432646	0.19698893043882604
1078402.5	0.05508474576271186	0.23470139701908863
1082886.5	0.06467439785905442	0.25431161565892824
1087370.5	0.026761819803746655	0.16359040254167312
1091854.5	0.0	0.0
1096338.5	0.0	0.0
1100822.5	0.04348795718108831	0.2085376636991225
1105306.5	0.015611061552185548	0.12494423376925222
1109790.5	0.08853702051739518	0.31075000636929867
1114274.5	0.06623550401427297	0.27087264405117045
1118758.5	0.06846565566458519	0.26165942685977356
1123242.5	0.05463871543264942	0.2599492162028197
1127726.5	0.10459411239964318	0.32341013032934385
1132210.5	0.07471008028545942	0.2968012637899858
1136694.5	0.0	0.0
1141178.5	0.0	0.0
1145662.5	0.09143621766280106	0.30238422191443964
1150146.5	0.011819803746654773	0.10871892083098862
1154630.5	0.0	0.0
1159114.5	0.014942016057091882	0.12223753947577594
1163598.5	0.08541480820695807	0.30275275858005374
1168082.5	0.0463871543264942	0.21537677295032118
1172566.5	0.11217662801070473	0.3421738763280909
1177050.5	0.0	0.0
1181534.5	0.06266726137377342	0.2805786044159843
1186018.5	0.07760927743086529	0.29415962338858503
1190502.5	0.07225691347011597	0.2688064609902745
1194986.5	0.07493309545049064	0.29415962338858503
1199470.5	0.01873327386262266	0.13686955053123634
1203954.5	0.08095450490633363	0.28452505145651696
1208438.5	0.05173951828724353	0.278584417063958
1212922.5	0.08742194469223907	0.2956720221668582
1217406.5	0.06712756467439786	0.2590898775992568
1221890.5	0.07537912578055307	0.2745525920120826
1226374.5	0.06935771632471008	0.2633585319003546
1230858.5	0.06645851917930419	0.25779549875687163
1235342.5	0.07627118644067797	0.29187633176043387
1239826.5	0.13648528099910795	0.42344325792850046
1244310.5	0.039473684210526314	0.19867985355975656
1248794.5	0.06400535236396075	0.2633585319003546
1253278.5	0.040588760035682424	0.20584674239815456
1257762.5	0.0796164139161463	0.30275275858005374
1262246.5	0.08050847457627118	0.28374015326751195
1266730.5	0.06935771632471008	0.2853077903534989
1271214.5	0.061106155218554864	0.24719659224705115
1275698.5	0.060660124888492414	0.24629276255808333
1280182.5	0.048840321141837645	0.22099846411646767
1284666.5	0.1108385370205174	0.33292422113826053
1289150.5	0.04504906333630687	0.21224764624444453
1293634.5	0.1068242640499554	0.3268398140526264
1298118.5	0.027430865298840323	0.1656226593761866
1302602.5	0.15789473684210525	0.40952094464566646
1307086.5	0.13960749330954506	0.37364086140242353
1311570.5	0.023862622658340767	0.15447531407425838
1316054.5	0.11239964317573595	0.3602704901156508
1320538.5	0.06690454950936664	0.25865913768774274
1325022.5	0.057314897413024084	0.23940529946729266
1329506.5	0.03612845673505798	0.19007487139298027
1333990.5	0.03612845673505798	0.19007487139298027
1338474.5	0.04794826048171276	0.21897091241010244
1342958.5	0.11730597680642284	0.3777958517770969
1347442.5	0.03858162355040143	0.19642205464356957
1351926.5	0.07783229259589652	0.2789843948967335
1356410.5	0.05196253345227476	0.22795291937651238
1360894.5	0.05263157894736842	0.22941573387056177
1365378.5	0.09009812667261374	0.3325891186666909
1369862.5	0.06690454950936664	0.2864778887305087
1374346.5	0.0867528991971454	0.29453845113523874
1378830.5	0.09054415700267618	0.30164579780387896
1383314.5	0.04950936663693131	0.2225070035682727
1387798.5	0.08318465655664585	0.32306515942548175
1392282.5	0.1128456735057984	0.34895025448772393
1396766.5	0.061106155218554864	0.24719659224705115
1401250.5	0.07515611061552185	0.27414614827774225
1405734.5	0.05798394290811775	0.24172292658781913
1410218.5	0.09634255129348795	0.31253902521713234
1414702.5	0.013380909901873328	0.11567588297425409
1419186.5	0.05084745762711865	0.22549380840084865
1423670.5	0.08206958073148975	0.2864778887305087
1428154.5	0.13291703835860838	0.4127754669113145
1432638.5	0.01806422836752899	0.13440323049513725
1437122.5	0.010927743086529884	0.1045358459406623
1441606.5	0.09232827832292596	0.32989604504333847
1446090.5	0.13537020517395182	0.37214569389472846
1450574.5	0.036574487065120426	0.19124457394948602
1455058.5	0.041703835860838534	0.20421517049631385
1459542.5	0.05352363960749331	0.23135176594850818
1464026.5	0.057314897413024084	0.24033503228428127
1468510.5	0.10013380909901873	0.4278965418072847
1472994.5	0.1148528099910794	0.3388994098417396
1477478.5	0.10035682426404996	0.3372502545083151
1481962.5	0.08519179304192685	0.29187633176043387
1486446.5	0.09232827832292596	0.3339275108696662
1490930.5	0.07760927743086529	0.31039096522529125
1495414.5	0.07760927743086529	0.278584417063958
1499898.5	0.06445138269402319	0.26588683178167627
1504382.5	0.06445138269402319	0.2853077903534989
1508866.5	0.04103479036574487	0.20257045778134794
1513350.5	0.04571810883140053	0.21381793383951808
1517834.5	0.029214986619090097	0.17092392055850492
1522318.5	0.11217662801070473	0.3402129783697328
1526802.5	0.08028545941123996	0.28334688883282266
1531286.5	0.037020517395182875	0.19240716565446017
1535770.5	0.11217662801070473	0.3611978288185921
1540254.5	0.0	0.0
1544738.5	0.041703835860838534	0.20421517049631385
1549222.5	0.06422836752899197	0.25779549875687163
1553706.5	0.07203389830508475	0.26839131562903584
1558190.5	0.053300624442462086	0.2453856038125097
1562674.5	0.14049955396966993	0.426591578287098
1567158.5	0.022747546833184657	0.15082289890193948
1571642.5	0.1128456735057984	0.3359251010356303
1576126.5	0.10214094558429973	0.3533956598735819
1580610.5	0.036574487065120426	0.19124457394948602
1585094.5	0.05084745762711865	0.22549380840084865
1589578.5	0.17908117752007136	0.4767100304868939
1594062.5	0.13046387154326494	0.3642719083234077
1598546.5	0.05419268510258698	0.23279322391896842
1603030.5	0.12421944692239072	0.3821975053495908
1607514.5	0.06578947368421052	0.2564945880212885
1611998.5	0.0847457627118644	0.291111254869791
1616482.5	0.07314897413024085	0.27697872981646154
1620966.5	0.14852809991079394	0.42580668051403747
1625450.5	0.0704727921498662	0.26546712065690203
1629934.5	0.020740410347903658	0.14401531289381578
1634418.5	0.08429973238180197	0.33225367821960217
1638902.5	0.07917038358608386	0.30714070848424985
1643386.5	0.012042818911685994	0.10973977816492064
1647870.5	0.013380909901873328	0.11567588297425409
1652354.5	0.07827832292595896	0.2829530778171687
1656838.5	0.06333630686886708	0.25779549875687163
1661322.5	0.08608385370205174	0.293400500514317
1665806.5	0.06177520071364853	0.2485461742084326
1670290.5	0.07783229259589652	0.2789843948967335
1674774.5	0.0	0.0
1679258.5	0.06311329170383587	0.25122358906726067
1683742.5	0.07471008028545942	0.27333144767014905
1688226.5	0.026761819803746655	0.17543116249489044
1692710.5	0.16547725245316683	0.4722448147213711
1697194.5	0.07917038358608386	0.28137232199717843
1701678.5	0.06712756467439786	0.2590898775992568
1706162.5	0.06512042818911686	0.2551870454962729
1710646.5	0.13537020517395182	0.3780908895821392
1715130.5	0.06177520071364853	0.2485461742084326
1719614.5	0.01650312221231044	0.12846447840671926
1724098.5	0.0	0.0
1728582.5	0.0	0.0
1733066.5	0.06668153434433541	0.2891897074356352
1737550.5	0.042149866190900984	0.2053043257968545
1742034.5	0.1139607493309545	0.3845244522988106
1746518.5	0.056199821587867974	0.23706501552921716
1751002.5	0.20071364852809992	0.5216114467092253
1755486.5	0.058876003568242644	0.24264377916658536
1759970.5	0.09143621766280106	0.30238422191443964
1764454.5	0.061106155218554864	0.24719659224705115
1768938.5	0.07471008028545942	0.27333144767014905
1773422.5	0.027653880463871544	0.16629455933334544
1777906.5	0.05508474576271186	0.272514311468952
1782390.5	0.11864406779661017	0.34638440898342626
1786874.5	0.05508474576271186	0.23470139701908863
1791319.0	0.09216799091940976	0.3032177042381441
